"","NCBI","Region","Sample","Taxon.x","Sample_id.x","bitscore","pident","qseqid","Rel_size"
"874","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:20783:2833_2:N:0:21",0.000268915940812257
"875","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:20896:11707_2:N:0:21",6.55892538566481e-05
"876","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:20896:11707_2:N:0:21",6.55892538566481e-05
"877","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:20896:11707_2:N:0:21",6.55892538566481e-05
"878","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:20896:11707_2:N:0:21",6.55892538566481e-05
"879","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:20993:7948_2:N:0:21",0.000728040717808794
"880","Hit","ITS2","829","H_olympicum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:20993:7948_2:N:0:21",0.000728040717808794
"881","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:20993:7948_2:N:0:21",0.000728040717808794
"882","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:20993:7948_2:N:0:21",0.000728040717808794
"883","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:20993:7948_2:N:0:21",0.000728040717808794
"884","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21462:2805_2:N:0:21",7.87071046279778e-05
"885","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21462:2805_2:N:0:21",7.87071046279778e-05
"886","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21462:2805_2:N:0:21",7.87071046279778e-05
"887","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21462:2805_2:N:0:21",7.87071046279778e-05
"888","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21556:10017_2:N:0:21",0.000242680239269598
"889","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21556:10017_2:N:0:21",0.000242680239269598
"890","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21556:10017_2:N:0:21",0.000242680239269598
"891","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:21556:10017_2:N:0:21",0.000242680239269598
"892","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",379,99.052,"M01745:209:000000000BPFVG:1:1101:21630:19904_2:N:0:21",0.000485360478539196
"893","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",379,99.052,"M01745:209:000000000BPFVG:1:1101:21630:19904_2:N:0:21",0.000485360478539196
"894","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22280:5758_2:N:0:21",0.000806747822436772
"895","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22280:5758_2:N:0:21",0.000806747822436772
"896","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22280:5758_2:N:0:21",0.000806747822436772
"897","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22280:5758_2:N:0:21",0.000806747822436772
"898","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22301:10520_2:N:0:21",0.000242680239269598
"899","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22301:10520_2:N:0:21",0.000242680239269598
"900","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22301:10520_2:N:0:21",0.000242680239269598
"901","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22301:10520_2:N:0:21",0.000242680239269598
"902","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:22345:12763_2:N:0:21",0.000268915940812257
"903","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:22345:12763_2:N:0:21",0.000268915940812257
"904","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:22345:12763_2:N:0:21",0.000268915940812257
"905","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:22345:12763_2:N:0:21",0.000268915940812257
"906","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22358:17223_2:N:0:21",0.000590303284709833
"907","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22358:17223_2:N:0:21",0.000590303284709833
"908","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22358:17223_2:N:0:21",0.000590303284709833
"909","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:22358:17223_2:N:0:21",0.000590303284709833
"910","Hit","ITS2","829","H_maculatum_type_1","829_ITS2",152,100,"M01745:209:000000000BPFVG:1:1101:22664:12265_2:N:0:21",0.00133146185328996
"911","Hit","ITS2","829","H_maculatum_type_2","829_ITS2",152,100,"M01745:209:000000000BPFVG:1:1101:22664:12265_2:N:0:21",0.00133146185328996
"912","Hit","ITS2","829","H_tetrapterum","829_ITS2",152,100,"M01745:209:000000000BPFVG:1:1101:22664:12265_2:N:0:21",0.00133146185328996
"913","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:2324:15310_2:N:0:21",0.000478801553153531
"914","Hit","ITS2","829","H_olympicum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:2324:15310_2:N:0:21",0.000478801553153531
"915","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:2324:15310_2:N:0:21",0.000478801553153531
"916","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:2324:15310_2:N:0:21",0.000478801553153531
"917","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:2324:15310_2:N:0:21",0.000478801553153531
"918","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23459:21570_2:N:0:21",0.000472242627767866
"919","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23459:21570_2:N:0:21",0.000472242627767866
"920","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23459:21570_2:N:0:21",0.000472242627767866
"921","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23459:21570_2:N:0:21",0.000472242627767866
"922","Hit","ITS2","829","H_maculatum_type_1","829_ITS2",134,100,"M01745:209:000000000BPFVG:1:1101:2359:15787_2:N:0:21",0.000150855283870291
"923","Hit","ITS2","829","H_maculatum_type_2","829_ITS2",134,100,"M01745:209:000000000BPFVG:1:1101:2359:15787_2:N:0:21",0.000150855283870291
"924","Hit","ITS2","829","H_tetrapterum","829_ITS2",134,100,"M01745:209:000000000BPFVG:1:1101:2359:15787_2:N:0:21",0.000150855283870291
"925","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:23641:6704_2:N:0:21",0.000334505194668905
"926","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:23641:6704_2:N:0:21",0.000334505194668905
"927","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:23641:6704_2:N:0:21",0.000334505194668905
"928","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:23641:6704_2:N:0:21",0.000334505194668905
"929","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23872:12094_2:N:0:21",0.00171187952565852
"930","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23872:12094_2:N:0:21",0.00171187952565852
"931","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23872:12094_2:N:0:21",0.00171187952565852
"932","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:23872:12094_2:N:0:21",0.00171187952565852
"933","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24081:16072_2:N:0:21",0.000360740896211565
"934","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24081:16072_2:N:0:21",0.000360740896211565
"935","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24081:16072_2:N:0:21",0.000360740896211565
"936","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24081:16072_2:N:0:21",0.000360740896211565
"937","Hit","ITS2","829","H_maculatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24257:11279_2:N:0:21",0.00478145660614965
"938","Hit","ITS2","829","H_maculatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24257:11279_2:N:0:21",0.00478145660614965
"939","Hit","ITS2","829","H_tetrapterum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24257:11279_2:N:0:21",0.00478145660614965
"940","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:24558:7318_2:N:0:21",0.000275474866197922
"941","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:24558:7318_2:N:0:21",0.000275474866197922
"942","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:24558:7318_2:N:0:21",0.000275474866197922
"943","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:24558:7318_2:N:0:21",0.000275474866197922
"944","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24585:5985_2:N:0:21",0.000393535523139889
"945","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24585:5985_2:N:0:21",0.000393535523139889
"946","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24585:5985_2:N:0:21",0.000393535523139889
"947","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:24585:5985_2:N:0:21",0.000393535523139889
"948","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25511:6768_2:N:0:21",0.000223003463112604
"949","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25511:6768_2:N:0:21",0.000223003463112604
"950","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25511:6768_2:N:0:21",0.000223003463112604
"951","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25511:6768_2:N:0:21",0.000223003463112604
"952","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25610:8280_2:N:0:21",0.000557508657781509
"953","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25610:8280_2:N:0:21",0.000557508657781509
"954","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25610:8280_2:N:0:21",0.000557508657781509
"955","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25610:8280_2:N:0:21",0.000557508657781509
"956","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25675:9661_2:N:0:21",0.000209885612341274
"957","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25675:9661_2:N:0:21",0.000209885612341274
"958","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25675:9661_2:N:0:21",0.000209885612341274
"959","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25675:9661_2:N:0:21",0.000209885612341274
"960","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25777:13877_2:N:0:21",8.52660300136426e-05
"961","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25777:13877_2:N:0:21",8.52660300136426e-05
"962","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25777:13877_2:N:0:21",8.52660300136426e-05
"963","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:25777:13877_2:N:0:21",8.52660300136426e-05
"964","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25948:9755_2:N:0:21",0.000275474866197922
"965","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25948:9755_2:N:0:21",0.000275474866197922
"966","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25948:9755_2:N:0:21",0.000275474866197922
"967","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:25948:9755_2:N:0:21",0.000275474866197922
"968","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:26239:8290_2:N:0:21",9.83838807849722e-05
"969","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:26239:8290_2:N:0:21",9.83838807849722e-05
"970","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:26239:8290_2:N:0:21",9.83838807849722e-05
"971","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:26239:8290_2:N:0:21",9.83838807849722e-05
"972","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:26917:9022_2:N:0:21",0.000288592716969252
"973","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:26917:9022_2:N:0:21",0.000288592716969252
"974","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:26917:9022_2:N:0:21",0.000288592716969252
"975","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:26917:9022_2:N:0:21",0.000288592716969252
"976","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:29180:14844_2:N:0:21",0.000603421135481163
"977","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:29180:14844_2:N:0:21",0.000603421135481163
"978","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:29180:14844_2:N:0:21",0.000603421135481163
"979","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:29180:14844_2:N:0:21",0.000603421135481163
"980","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:2941:13088_2:N:0:21",0.000223003463112604
"981","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:2941:13088_2:N:0:21",0.000223003463112604
"982","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:2941:13088_2:N:0:21",0.000223003463112604
"983","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:2941:13088_2:N:0:21",0.000223003463112604
"984","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:3533:17117_2:N:0:21",7.87071046279778e-05
"985","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:3533:17117_2:N:0:21",7.87071046279778e-05
"986","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:3533:17117_2:N:0:21",7.87071046279778e-05
"987","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:3533:17117_2:N:0:21",7.87071046279778e-05
"988","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:4144:12707_2:N:0:21",0.000216444537726939
"989","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:4144:12707_2:N:0:21",0.000216444537726939
"990","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:4144:12707_2:N:0:21",0.000216444537726939
"991","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:4144:12707_2:N:0:21",0.000216444537726939
"992","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4159:21270_2:N:0:21",0.000150855283870291
"993","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4159:21270_2:N:0:21",0.000150855283870291
"994","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4159:21270_2:N:0:21",0.000150855283870291
"995","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4159:21270_2:N:0:21",0.000150855283870291
"996","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4360:22408_2:N:0:21",6.55892538566481e-05
"997","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4360:22408_2:N:0:21",6.55892538566481e-05
"998","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4360:22408_2:N:0:21",6.55892538566481e-05
"999","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4360:22408_2:N:0:21",6.55892538566481e-05
"1000","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4675:16740_2:N:0:21",0.000550949732395844
"1001","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4675:16740_2:N:0:21",0.000550949732395844
"1002","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4675:16740_2:N:0:21",0.000550949732395844
"1003","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4675:16740_2:N:0:21",0.000550949732395844
"1004","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4743:16249_2:N:0:21",0.000570626508552839
"1005","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4743:16249_2:N:0:21",0.000570626508552839
"1006","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4743:16249_2:N:0:21",0.000570626508552839
"1007","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:4743:16249_2:N:0:21",0.000570626508552839
"1008","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5057:15868_2:N:0:21",0.000295151642354917
"1009","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5057:15868_2:N:0:21",0.000295151642354917
"1010","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5057:15868_2:N:0:21",0.000295151642354917
"1011","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5057:15868_2:N:0:21",0.000295151642354917
"1012","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:5533:18027_2:N:0:21",7.87071046279778e-05
"1013","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:5533:18027_2:N:0:21",7.87071046279778e-05
"1014","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:5533:18027_2:N:0:21",7.87071046279778e-05
"1015","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:5533:18027_2:N:0:21",7.87071046279778e-05
"1016","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5961:12663_2:N:0:21",8.52660300136426e-05
"1017","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5961:12663_2:N:0:21",8.52660300136426e-05
"1018","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5961:12663_2:N:0:21",8.52660300136426e-05
"1019","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:5961:12663_2:N:0:21",8.52660300136426e-05
"1020","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:6764:22859_2:N:0:21",0.000223003463112604
"1021","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:6764:22859_2:N:0:21",0.000223003463112604
"1022","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:6764:22859_2:N:0:21",0.000223003463112604
"1023","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:6764:22859_2:N:0:21",0.000223003463112604
"1024","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6777:15769_2:N:0:21",0.000760835344737118
"1025","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6777:15769_2:N:0:21",0.000760835344737118
"1026","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6777:15769_2:N:0:21",0.000760835344737118
"1027","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6777:15769_2:N:0:21",0.000760835344737118
"1028","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6997:4595_2:N:0:21",9.18249553993074e-05
"1029","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6997:4595_2:N:0:21",9.18249553993074e-05
"1030","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6997:4595_2:N:0:21",9.18249553993074e-05
"1031","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:6997:4595_2:N:0:21",9.18249553993074e-05
"1032","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7445:5049_2:N:0:21",9.18249553993074e-05
"1033","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7445:5049_2:N:0:21",9.18249553993074e-05
"1034","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7445:5049_2:N:0:21",9.18249553993074e-05
"1035","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7445:5049_2:N:0:21",9.18249553993074e-05
"1036","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7446:10634_2:N:0:21",0.000629656837023822
"1037","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7446:10634_2:N:0:21",0.000629656837023822
"1038","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7446:10634_2:N:0:21",0.000629656837023822
"1039","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7446:10634_2:N:0:21",0.000629656837023822
"1040","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7658:9591_2:N:0:21",0.00036729982159723
"1041","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7658:9591_2:N:0:21",0.00036729982159723
"1042","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7658:9591_2:N:0:21",0.00036729982159723
"1043","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1101:7658:9591_2:N:0:21",0.00036729982159723
"1044","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7962:4222_2:N:0:21",7.87071046279778e-05
"1045","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1101:7962:4222_2:N:0:21",7.87071046279778e-05
